Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),Return,Lagged_Return
2011-09-05,1896.5,1895.0,1174.667,1178.922,1341.136,1345.594,1.0531929076123214,2.979132344865465
2011-09-06,1891.0,1895.0,1172.859,1182.823,1330.753,1346.359,0.0,1.0531929076123214
2011-09-07,1844.0,1810.0,1153.437,1132.028,1311.989,1287.89,-4.485488126649074,0.0
2011-09-08,1827.0,1855.0,1146.677,1158.506,1298.877,1327.18,2.4861878453038777,-4.485488126649074
2011-09-09,1879.5,1851.0,1177.115,1163.492,1359.395,1348.83,-0.21563342318059453,2.4861878453038777
2011-09-12,1843.0,1834.0,1164.098,1157.025,1354.948,1341.133,-0.9184224743381986,-0.21563342318059453
2011-09-13,1806.0,1820.0,1143.327,1149.934,1326.381,1329.34,-0.7633587786259555,-0.9184224743381986
2011-09-14,1829.0,1818.5,1160.459,1152.554,1339.338,1328.245,-0.08241758241758212,-0.7633587786259555
2011-09-15,1806.0,1782.0,1143.183,1123.51,1310.025,1283.122,-2.0071487489689344,-0.08241758241758212
2011-09-16,1778.0,1794.0,1126.243,1133.649,1288.686,1297.18,0.6734006734006703,-2.0071487489689344
2011-09-19,1817.0,1794.0,1155.558,1145.374,1332.307,1317.664,0.0,0.6734006734006703
2011-09-20,1792.0,1799.0,1142.274,1146.444,1309.367,1315.635,0.278706800445927,0.0
2011-09-21,1810.25,1793.0,1155.233,1148.843,1322.219,1310.385,-0.33351862145636346,0.278706800445927
2011-09-22,1765.5,1722.0,1144.348,1118.472,1310.399,1277.259,-3.95984383714445,-0.33351862145636346
2011-09-23,1730.0,1689.0,1119.814,1092.355,1279.68,1250.0,-1.9163763066202044,-3.95984383714445
2011-09-26,1615.0,1598.0,1041.868,1029.706,1198.961,1190.317,-5.387803433984606,-1.9163763066202044
2011-09-27,1671.0,1659.0,1075.497,1058.171,1236.404,1216.276,3.817271589486859,-5.387803433984606
2011-09-28,1655.0,1643.0,1059.336,1049.773,1214.768,1205.429,-0.9644364074743783,3.817271589486859
2011-09-29,1620.0,1613.0,1033.691,1026.539,1187.77,1182.898,-1.8259281801582428,-0.9644364074743783
2011-09-30,1629.0,1620.0,1042.627,1040.997,1204.258,1204.73,0.43397396156230617,-1.8259281801582428
2011-10-03,1660.0,1655.5,1068.074,1068.616,1242.515,1242.961,2.1913580246913478,0.43397396156230617
2011-10-04,1672.0,1638.0,1086.349,1066.615,1267.051,1240.909,-1.0570824524312905,2.1913580246913478
2011-10-05,1600.0,1617.0,1035.398,1045.654,1202.555,1212.053,-1.2820512820512775,-1.0570824524312905
2011-10-06,1649.5,1635.0,1065.431,1066.258,1234.194,1225.362,1.1131725417439675,-1.2820512820512775
2011-10-07,1651.0,1652.0,1063.104,1059.314,1229.52,1224.883,1.039755351681948,1.1131725417439675
2011-10-10,1664.0,1661.0,1063.735,1059.92,1226.596,1216.85,0.5447941888619745,1.039755351681948
2011-10-11,1662.0,1663.0,1064.089,1064.729,1222.958,1223.784,0.12040939193256328,0.5447941888619745
2011-10-12,1687.0,1682.0,1070.364,1067.869,1222.021,1220.432,1.1425135297654876,0.12040939193256328
2011-10-13,1673.0,1656.0,1065.741,1054.911,1218.056,1209.554,-1.545778834720568,1.1425135297654876
2011-10-14,1676.0,1678.0,1062.306,1060.482,1214.317,1210.416,1.328502415458943,-1.545778834720568
2011-10-17,1689.0,1682.0,1069.326,1066.853,1217.648,1222.473,0.23837902264600697,1.328502415458943
2011-10-18,1658.0,1631.0,1054.64,1041.108,1211.191,1193.91,-3.032104637336508,0.23837902264600697
2011-10-19,1651.0,1652.5,1045.135,1045.688,1192.747,1198.941,1.3182096873084026,-3.032104637336508
2011-10-20,1629.0,1620.0,1033.236,1028.963,1180.178,1177.668,-1.9667170953101332,1.3182096873084026
2011-10-21,1623.0,1642.5,1027.02,1031.138,1178.136,1183.528,1.388888888888884,-1.9667170953101332
2011-10-24,1651.0,1652.0,1035.564,1036.191,1191.37,1192.177,0.5783866057838649,1.388888888888884
2011-10-25,1656.25,1656.0,1036.192,1036.36,1187.957,1193.084,0.2421307506053294,0.5783866057838649
2011-10-26,1713.0,1715.0,1070.692,1072.21,1229.543,1233.369,3.5628019323671545,0.2421307506053294
2011-10-27,1708.0,1718.0,1067.834,1071.607,1219.739,1216.714,0.1749271137026165,3.5628019323671545
2011-10-28,1735.0,1741.0,1077.908,1081.299,1224.504,1230.041,1.3387660069848595,0.1749271137026165
2011-10-31,1718.0,1722.0,1072.878,1072.429,1227.231,1231.495,-1.0913268236645624,1.3387660069848595
2011-11-01,1702.0,1699.0,1067.687,1066.206,1243.062,1243.869,-1.3356562137049943,-1.0913268236645624
2011-11-02,1731.0,1743.0,1081.267,1088.287,1257.355,1262.038,2.589758681577403,-1.3356562137049943
2011-11-03,1732.5,1758.0,1083.693,1099.919,1257.257,1279.476,0.8605851979345935,2.589758681577403
2011-11-04,1756.0,1749.0,1096.472,1096.071,1269.612,1272.555,-0.5119453924914641,0.8605851979345935
2011-11-07,1764.0,1782.0,1102.776,1110.35,1286.652,1291.679,1.8867924528301883,-0.5119453924914641
2011-11-08,1794.0,1795.0,1114.493,1114.353,1301.509,1297.247,0.729517396184054,1.8867924528301883
2011-11-09,1780.0,1784.0,1112.5,1119.97,1300.409,1313.213,-0.6128133704735417,0.729517396184054
2011-11-10,1766.0,1756.0,1109.087,1102.807,1299.007,1292.412,-1.5695067264574036,-0.6128133704735417
2011-11-11,1764.0,1773.0,1109.015,1108.61,1294.394,1295.295,0.9681093394077411,-1.5695067264574036
2011-11-14,1780.5,1776.0,1115.602,1116.349,1299.066,1304.252,0.16920473773265332,0.9681093394077411
2011-11-15,1765.0,1785.0,1113.986,1126.752,1302.391,1317.149,0.5067567567567544,0.16920473773265332
2011-11-16,1773.0,1756.0,1124.429,1115.133,1311.488,1301.126,-1.624649859943983,0.5067567567567544
2011-11-17,1756.0,1742.5,1115.7,1104.596,1304.122,1288.545,-0.7687927107061454,-1.624649859943983
2011-11-18,1730.0,1719.0,1093.0,1089.285,1279.87,1270.228,-1.3486370157819172,-0.7687927107061454
2011-11-21,1704.0,1702.0,1085.419,1089.419,1266.444,1265.522,-0.9889470622454932,-1.3486370157819172
2011-11-22,1697.5,1699.0,1083.903,1086.873,1253.137,1257.029,-0.1762632197414793,-0.9889470622454932
2011-11-23,1686.0,1681.0,1083.548,1080.612,1260.467,1257.198,-1.059446733372571,-0.1762632197414793
2011-11-24,1699.0,1692.5,1094.716,1092.57,1270.375,1270.264,0.6841165972635288,-1.059446733372571
2011-11-25,1676.0,1688.5,1084.018,1089.144,1263.856,1272.131,-0.23633677991137247,0.6841165972635288
2011-11-28,1714.0,1714.0,1100.411,1100.976,1280.06,1281.495,1.5102161681966209,-0.23633677991137247
2011-11-29,1717.0,1717.0,1098.318,1098.528,1278.671,1287.686,0.17502917152858455,1.5102161681966209
2011-11-30,1704.0,1746.0,1095.609,1109.769,1282.457,1296.695,1.6889924286546343,0.17502917152858455
2011-12-01,1750.0,1752.0,1113.019,1113.583,1298.027,1297.874,0.3436426116838476,1.6889924286546343
2011-12-02,1751.0,1747.0,1116.496,1114.585,1298.287,1295.898,-0.28538812785388057,0.3436426116838476
2011-12-05,1744.0,1744.0,1114.876,1111.819,1296.076,1295.498,-0.17172295363480083,-0.28538812785388057
2011-12-06,1720.0,1708.0,1098.761,1092.7,1284.541,1275.579,-2.064220183486243,-0.17172295363480083
2011-12-07,1731.0,1735.5,1108.195,1105.344,1289.962,1297.376,1.6100702576112402,-2.064220183486243
2011-12-08,1739.0,1715.0,1105.812,1095.427,1297.277,1286.379,-1.181215787957357,1.6100702576112402
2011-12-09,1712.0,1709.0,1094.489,1092.362,1281.341,1277.948,-0.3498542274052441,-1.181215787957357
2011-12-12,1680.0,1659.5,1077.061,1063.85,1266.491,1253.872,-2.8964306612053847,-0.3498542274052441
2011-12-13,1665.0,1672.5,1068.746,1072.115,1262.224,1267.141,0.7833684844832822,-2.8964306612053847
2011-12-14,1635.0,1603.0,1055.315,1036.869,1255.182,1235.262,-4.155455904334826,0.7833684844832822
2011-12-15,1590.0,1574.0,1026.535,1015.156,1223.642,1210.118,-1.8091079226450368,-4.155455904334826
2011-12-16,1589.5,1594.0,1022.844,1026.93,1218.942,1222.862,1.270648030495547,-1.8091079226450368
2011-12-19,1593.0,1598.0,1028.339,1029.241,1222.939,1227.06,0.25094102885820924,1.270648030495547
2011-12-20,1605.0,1613.5,1027.003,1029.609,1227.909,1230.271,0.9699624530663309,0.25094102885820924
2011-12-21,1637.5,1608.0,1039.353,1025.706,1243.828,1232.845,-0.3408738766656372,0.9699624530663309
2011-12-22,1609.0,1606.5,1024.971,1024.684,1231.44,1231.129,-0.0932835820895539,-0.3408738766656372
2011-12-28,1584.0,1571.0,1010.978,1012.242,1211.472,1208.647,-2.2097727980080917,0.0
2011-12-29,1537.5,1531.0,1000.325,992.673,1192.323,1184.16,-2.546148949713556,-2.2097727980080917
2012-01-03,1590.0,1598.0,1019.95,1023.834,1221.198,1224.99,4.376224689745256,0.0
2012-01-04,1603.0,1613.0,1024.281,1032.386,1229.955,1245.656,0.9386733416770987,4.376224689745256
2012-01-05,1614.5,1599.0,1038.33,1032.546,1256.322,1250.0,-0.8679479231246123,0.9386733416770987
2012-01-06,1621.0,1616.5,1045.672,1049.88,1265.813,1271.533,1.0944340212632797,-0.8679479231246123
2012-01-09,1618.0,1615.0,1047.385,1045.443,1266.536,1268.258,-0.09279307145066973,1.0944340212632797
2012-01-10,1627.0,1637.0,1051.917,1056.947,1271.491,1279.406,1.3622291021671895,-0.09279307145066973
2012-01-11,1641.0,1634.5,1063.513,1064.405,1286.252,1289.14,-0.15271838729382647,1.3622291021671895
2012-01-12,1652.5,1661.0,1077.109,1082.861,1296.18,1294.319,1.6212909146527954,-0.15271838729382647
2012-01-13,1642.0,1635.5,1070.265,1069.304,1281.711,1289.623,-1.5352197471402818,1.6212909146527954
2012-01-16,1643.5,1641.0,1074.604,1071.149,1298.901,1295.083,0.33628859675940426,-1.5352197471402818
2012-01-17,1662.0,1656.0,1080.343,1079.32,1299.758,1302.092,0.9140767824497242,0.33628859675940426
2012-01-18,1657.0,1647.0,1077.093,1067.54,1290.8,1283.21,-0.5434782608695676,0.9140767824497242
2012-01-19,1664.0,1655.0,1076.535,1070.989,1289.623,1284.041,0.4857316332726125,-0.5434782608695676
2012-01-20,1646.0,1653.0,1064.683,1064.94,1274.29,1279.016,-0.12084592145015227,0.4857316332726125
2012-01-23,1675.0,1675.5,1076.547,1074.038,1294.936,1285.386,1.361161524500898,-0.12084592145015227
2012-01-24,1669.0,1665.5,1072.691,1069.273,1282.169,1283.227,-0.596836765144737,1.361161524500898
2012-01-25,1659.0,1650.0,1064.075,1058.778,1277.038,1273.443,-0.9306514560192158,-0.596836765144737
2012-01-26,1713.0,1727.0,1091.013,1100.841,1300.585,1311.513,4.666666666666663,-0.9306514560192158
2012-01-27,1722.0,1726.0,1095.978,1099.853,1310.303,1316.452,-0.057903879559928484,4.666666666666663
2012-01-30,1720.5,1729.0,1097.398,1103.03,1310.059,1319.042,0.17381228273465332,-0.057903879559928484
2012-01-31,1738.0,1744.0,1102.232,1105.617,1317.265,1328.155,0.8675534991324563,0.17381228273465332
2012-02-01,1744.0,1740.0,1106.739,1098.832,1327.649,1322.088,-0.2293577981651418,0.8675534991324563
2012-02-02,1747.5,1751.0,1102.802,1107.107,1326.678,1332.471,0.6321839080459801,-0.2293577981651418
2012-02-03,1759.5,1734.0,1110.655,1099.068,1335.484,1324.574,-0.9708737864077666,0.6321839080459801
2012-02-06,1717.0,1719.0,1090.851,1089.63,1315.306,1315.125,-0.865051903114189,-0.9708737864077666
2012-02-07,1720.0,1724.0,1087.575,1089.622,1308.98,1307.348,0.2908667830133771,-0.865051903114189
2012-02-08,1743.0,1746.0,1095.951,1101.022,1315.174,1316.544,1.2761020881670637,0.2908667830133771
2012-02-09,1733.0,1748.0,1094.204,1103.535,1304.773,1314.187,0.11454753722794919,1.2761020881670637
2012-02-10,1715.5,1711.5,1084.25,1086.667,1295.206,1298.46,-2.0881006864988505,0.11454753722794919
2012-02-13,1727.0,1720.0,1093.107,1089.297,1302.217,1300.764,0.49664037394099303,-2.0881006864988505
2012-02-14,1721.0,1722.0,1091.797,1098.214,1303.097,1309.107,0.11627906976743319,0.49664037394099303
2012-02-15,1725.5,1733.0,1099.325,1104.807,1309.876,1324.62,0.6387921022067422,0.11627906976743319
2012-02-16,1716.0,1713.0,1094.737,1090.041,1320.508,1313.65,-1.1540680900173128,0.6387921022067422
2012-02-17,1732.0,1723.0,1093.089,1089.817,1316.51,1309.569,0.5837711617046049,-1.1540680900173128
2012-02-20,1729.5,1733.0,1090.823,1093.168,1307.355,1308.715,0.5803830528148479,0.5837711617046049
2012-02-21,1737.0,1748.0,1097.977,1107.24,1313.124,1321.439,0.8655510675129818,0.5803830528148479
2012-02-22,1754.75,1752.0,1116.324,1119.346,1325.04,1325.566,0.22883295194509046,0.8655510675129818
2012-02-23,1776.5,1777.0,1130.449,1132.93,1334.41,1337.297,1.4269406392694028,0.22883295194509046
2012-02-24,1778.5,1777.5,1125.419,1121.38,1328.23,1321.856,0.028137310073161892,1.4269406392694028
2012-02-27,1765.0,1772.0,1113.284,1118.052,1316.182,1323.573,-0.3094233473980301,0.028137310073161892
2012-02-28,1774.75,1781.0,1120.423,1124.227,1321.482,1326.333,0.5079006772009009,-0.3094233473980301
2012-02-29,1788.0,1770.0,1120.792,1110.484,1329.961,1319.812,-0.6176305446378483,0.5079006772009009
2012-03-01,1721.0,1714.0,1079.132,1074.743,1289.815,1287.077,-3.1638418079096065,-0.6176305446378483
2012-03-02,1714.5,1707.0,1076.136,1077.583,1292.986,1293.77,-0.40840140023337135,-3.1638418079096065
2012-03-05,1698.0,1705.0,1073.596,1074.693,1286.169,1289.81,-0.11716461628588082,-0.40840140023337135
2012-03-06,1685.5,1669.0,1068.26,1059.01,1282.237,1271.813,-2.111436950146628,-0.11716461628588082
2012-03-07,1682.5,1677.5,1068.525,1067.248,1278.69,1279.167,0.5092869982025183,-2.111436950146628
2012-03-08,1701.5,1690.0,1076.694,1070.162,1287.26,1276.435,0.7451564828613977,0.5092869982025183
2012-03-09,1699.5,1687.5,1078.295,1074.567,1285.358,1285.225,-0.14792899408283544,0.7451564828613977
2012-03-12,1705.25,1697.5,1088.573,1086.052,1299.931,1293.235,0.592592592592589,-0.14792899408283544
2012-03-13,1694.75,1690.0,1082.631,1077.119,1291.435,1291.555,-0.44182621502208974,0.592592592592589
2012-03-14,1662.0,1644.25,1057.925,1049.633,1271.614,1261.799,-2.707100591715972,-0.44182621502208974
2012-03-15,1646.75,1648.0,1052.573,1052.027,1262.264,1261.192,0.22806750798236575,-2.707100591715972
2012-03-16,1649.0,1658.0,1049.049,1046.189,1263.021,1258.444,0.6067961165048485,0.22806750798236575
2012-03-19,1654.0,1661.5,1044.258,1046.087,1256.934,1258.712,0.21109770808203088,0.6067961165048485
2012-03-20,1648.5,1656.75,1039.014,1044.412,1248.864,1250.566,-0.28588624736684,0.21109770808203088
2012-03-21,1656.0,1649.25,1042.953,1042.048,1248.21,1250.379,-0.45269352648257266,-0.28588624736684
2012-03-22,1636.0,1635.5,1035.968,1034.799,1243.161,1242.309,-0.8337122934667263,-0.45269352648257266
2012-03-23,1651.0,1664.0,1040.852,1047.991,1246.038,1254.429,1.7425863650259776,-0.8337122934667263
2012-03-26,1658.0,1680.25,1047.908,1053.977,1255.015,1261.26,0.9765625,1.7425863650259776
2012-03-27,1694.0,1692.0,1059.545,1058.89,1266.542,1269.413,0.6993006993007089,0.9765625
2012-03-28,1677.0,1676.0,1052.004,1054.951,1255.615,1258.636,-0.9456264775413725,0.6993006993007089
2012-03-29,1655.75,1657.5,1041.221,1042.978,1245.862,1248.588,-1.1038186157517949,-0.9456264775413725
2012-03-30,1660.75,1662.5,1038.683,1039.452,1245.313,1246.626,0.3016591251885359,-1.1038186157517949
2012-04-02,1664.0,1677.5,1037.536,1047.129,1246.162,1261.089,0.9022556390977376,0.3016591251885359
2012-04-03,1674.75,1676.25,1044.174,1049.164,1254.025,1258.446,-0.07451564828614421,0.9022556390977376
2012-04-04,1631.75,1621.0,1027.745,1021.102,1239.649,1233.732,-3.296047725577922,-0.07451564828614421
2012-04-05,1622.5,1631.0,1022.82,1029.607,1239.212,1248.278,0.6169031462060381,-3.296047725577922
2012-04-10,1643.75,1644.0,1037.721,1037.486,1255.921,1255.537,0.797057020232983,0.6169031462060381
2012-04-11,1654.0,1658.0,1040.252,1041.13,1261.632,1261.988,0.8515815085158085,0.797057020232983
2012-04-12,1655.5,1668.5,1039.038,1045.819,1261.333,1266.318,0.6332931242460704,0.8515815085158085
2012-04-13,1670.5,1666.5,1048.914,1047.125,1269.859,1272.137,-0.11986814504045817,0.6332931242460704
2012-04-16,1648.25,1653.0,1040.693,1043.956,1266.034,1268.124,-0.8100810081008047,-0.11986814504045817
2012-04-17,1652.0,1635.5,1035.542,1027.195,1255.51,1247.902,-1.0586811857229317,-0.8100810081008047
2012-04-18,1646.5,1644.0,1030.802,1028.014,1258.407,1256.017,0.5197187404463399,-1.0586811857229317
2012-04-19,1642.0,1650.0,1022.734,1027.717,1249.905,1256.664,0.36496350364962904,0.5197187404463399
2012-04-20,1640.0,1641.5,1018.254,1018.553,1246.295,1244.126,-0.5151515151515129,0.36496350364962904
2012-04-23,1632.0,1629.0,1014.421,1011.864,1240.97,1240.954,-0.7614986293024706,-0.5151515151515129
2012-04-24,1638.75,1649.5,1014.832,1021.995,1244.683,1248.297,1.2584407612031834,-0.7614986293024706
2012-04-25,1641.25,1637.75,1019.537,1015.533,1241.49,1239.311,-0.7123370718399524,1.2584407612031834
2012-04-26,1648.25,1653.5,1017.878,1021.562,1246.22,1250.189,0.961685238894816,-0.7123370718399524
2012-04-27,1654.0,1663.5,1019.603,1024.449,1250.283,1255.946,0.6047777441790192,0.961685238894816
2012-04-30,1662.5,1651.25,1021.443,1016.154,1256.614,1248.11,-0.7363991584009577,0.6047777441790192
2012-05-01,1661.25,1664.0,1024.704,1025.641,1253.017,1256.133,0.7721423164269492,-0.7363991584009577
2012-05-02,1652.5,1648.0,1020.44,1019.297,1257.706,1253.995,-0.9615384615384581,0.7721423164269492
2012-05-03,1642.5,1637.75,1015.896,1012.394,1251.238,1244.302,-0.6219660194174748,-0.9615384615384581
2012-05-04,1629.5,1643.75,1007.543,1015.978,1240.201,1248.765,0.36635628148373733,-0.6219660194174748
2012-05-08,1627.0,1602.5,1008.992,993.49,1250.769,1233.831,-2.5095057034220547,0.36635628148373733
2012-05-09,1585.5,1582.5,984.171,983.225,1221.871,1223.141,-1.2480499219968744,-2.5095057034220547
2012-05-10,1590.0,1598.5,987.394,988.253,1228.368,1232.555,1.0110584518167487,-1.2480499219968744
2012-05-11,1580.75,1583.0,980.979,983.78,1221.694,1223.622,-0.9696590553644024,1.0110584518167487
2012-05-14,1563.0,1558.5,972.62,969.699,1213.792,1214.731,-1.5476942514213499,-0.9696590553644024
2012-05-15,1559.0,1556.5,969.95,971.416,1213.607,1217.919,-0.12832852101379855,-1.5476942514213499
2012-05-16,1537.5,1548.5,966.313,971.577,1208.726,1214.034,-0.5139736588499866,-0.12832852101379855
2012-05-17,1547.0,1554.0,973.997,982.798,1217.439,1223.718,0.355182434614143,-0.5139736588499866
2012-05-18,1588.0,1589.5,1005.127,1004.741,1251.083,1249.803,2.2844272844272817,0.355182434614143
2012-05-21,1590.25,1592.5,1005.342,1008.039,1245.204,1250.0,0.18873859704309215,2.2844272844272817
2012-05-22,1575.75,1582.5,998.764,1000.632,1233.947,1239.233,-0.6279434850863463,0.18873859704309215
2012-05-23,1555.0,1549.0,989.563,985.557,1229.443,1225.766,-2.116903633491307,-0.6279434850863463
2012-05-24,1558.5,1568.5,993.624,999.936,1239.265,1248.011,1.2588766946417085,-2.116903633491307
2012-05-25,1560.5,1569.5,996.043,1000.638,1240.658,1252.194,0.06375518010839354,1.2588766946417085
2012-05-28,1579.0,1574.6,1006.63,1003.313,1255.666,1255.261,0.32494424976106107,0.06375518010839354
2012-05-29,1573.75,1579.5,1003.667,1007.913,1254.484,1260.575,0.3111901435285169,0.32494424976106107
2012-05-30,1548.75,1540.0,995.405,989.844,1244.976,1239.437,-2.500791389680279,0.3111901435285169
2012-05-31,1567.5,1558.0,1010.508,1008.741,1262.077,1258.278,1.1688311688311748,-2.500791389680279
2012-06-01,1552.5,1606.0,1015.37,1041.775,1259.533,1292.763,3.0808729139923052,1.1688311688311748
2012-06-06,1633.25,1635.0,1057.325,1056.475,1305.451,1307.163,1.8057285180572924,3.0808729139923052
2012-06-07,1620.75,1606.0,1046.253,1033.196,1288.662,1277.34,-1.7737003058103995,1.8057285180572924
2012-06-08,1576.0,1576.5,1021.718,1022.374,1264.34,1265.249,-1.836861768368614,-1.7737003058103995
2012-06-11,1593.0,1584.0,1023.45,1019.239,1264.788,1262.151,0.4757373929590969,-1.836861768368614
2012-06-12,1589.25,1603.5,1025.653,1032.318,1271.4,1284.444,1.2310606060605966,0.4757373929590969
2012-06-13,1612.75,1619.5,1034.942,1041.68,1286.187,1292.498,0.9978172747115766,1.2310606060605966
2012-06-14,1619.0,1613.5,1044.651,1038.155,1289.834,1280.251,-0.3704847175054038,0.9978172747115766
2012-06-15,1622.25,1627.25,1043.583,1041.04,1284.442,1289.462,0.8521846916640818,-0.3704847175054038
2012-06-18,1623.5,1615.5,1035.197,1031.543,1284.516,1282.143,-0.7220771239821788,0.8521846916640818
2012-06-19,1628.5,1625.5,1040.309,1035.482,1291.743,1284.98,0.6190034045187254,-0.7220771239821788
2012-06-20,1618.75,1601.0,1029.412,1017.154,1274.807,1259.638,-1.5072285450630551,0.6190034045187254
2012-06-21,1600.0,1582.0,1017.165,1010.733,1261.432,1254.063,-1.1867582760774487,-1.5072285450630551
2012-06-22,1570.5,1565.5,1005.699,1003.526,1251.793,1244.633,-1.0429835651074582,-1.1867582760774487
2012-06-25,1569.0,1570.0,1009.003,1008.997,1256.406,1256.603,0.28744809964866835,-1.0429835651074582
